id,category,task,value,date,day
7063,fcfs,Change Validation on #new,2,2016/04/04,thursday
7062,fcfs,Add fields to #new view template,8,2016/04/04,thursday
6979,fcfs,Add Destroy to client_file ,3,2016/04/04,tuesday
6978,fcfs,Immediate CSS Feedback tables,5,2016/04/04,tuesday
6977,fcfs,Fix Date picker on update,3,2016/04/04,tuesday
6931,fcfs,Add sumission fields to database,2,2016/04/04,wednesday
6930,fcfs,Add responsive to date input,2,2016/04/04,wednesday
6929,fcfs,Setup Loan Detail Modal,3,2016/04/04,wednesday
6928,fcfs,Add contract dates to Dropdown,3,2016/04/04,wednesday
6927,fcfs,Summary Page past due turn red,2,2016/04/04,wednesday
6926,fcfs,Days Left Red present,2,2016/04/04,wednesday
6925,fcfs,Fix trasnasction type not working edit,2,2016/04/04,wednesday
6924,fcfs,Redbox Green no member oc C2C ,5,2016/04/04,wednesday
6484,personal,Submit Business Expense Plan,2,2016/04/04,friday
6483,personal,Hair cut,2,2016/04/04,friday
6004,personal,Call roofing company,1,2016/04/04,monday
6003,personal,Call Sprinkler Guy,1,2016/04/04,monday
6002,personal,Reconcile Edward jones cc,3,2016/04/04,monday
6001,personal,Respond to baby shower,3,2016/04/04,monday
6000,personal,Call the North Face,1,2016/04/04,monday
5217,personal,Download Joint CC,2,2016/04/04,thursday
5216,personal,Download Adina CC,2,2016/04/04,thursday
5215,personal,Text Karan,1,2016/04/04,thursday
5214,personal,Buy sticky notes and batteries,2,2016/04/04,thursday
5213,personal,Trm Rose Bushes,5,2016/04/04,thursday
5212,personal,Mail back the NF bag,2,2016/04/04,thursday
5211,personal,Downloan Wells Fargo CC,2,2016/04/04,thursday
3453,health,GVT Legs / Abs,NULL,2016/04/04,NULL
3452,health,Meditate,NULL,2016/04/04,NULL
3451,health,Meditate,NULL,2016/04/04,NULL
3245,health,Emotional Mastery,5,2016/04/04,friday
3244,health,Run 3 miles,2,2016/04/04,friday
3243,health,GVT Arms/Shoulders,3,2016/04/04,friday
3017,health,GVT Chest/back,3,2016/04/04,monday
3016,health,Meditate,2,2016/04/04,monday
2880,health,Emotional Mastery,8,2016/04/04,saturday
2879,health,Emotional Mastery,8,2016/04/04,saturday
2604,health,Mediate,2,2016/04/04,thursday
2603,health,Meditate,2,2016/04/04,thursday
306,career_development,Set up stage pages on profile,3,2016/04/04,monday
271,career_development,Work on profile header,3,2016/04/04,thursday
7712,vacation,Hawaii Vacation,70,2016/03/28,friday
7210,fcfs,convetional-condo-refi,2,2016/03/28,friday
7209,fcfs,conventional-sfr-refi,2,2016/03/28,friday
7208,fcfs,fha-condo-purchase seed,2,2016/03/28,friday
7207,fcfs,fha-sfr-purchase seed,2,2016/03/28,friday
7206,fcfs,jumbo-sfr-purchase seed,2,2016/03/28,friday
7205,fcfs,conventional-condo-purchase seed,2,2016/03/28,friday
5543,personal,Water Plant,1,2016/03/28,sunday
5542,personal,Groceries,2,2016/03/28,sunday
5541,personal,backup computer,NULL,2016/03/28,sunday
5540,personal,upgrade to el-capitan,NULL,2016/03/28,sunday
5539,personal,Laundry,2,2016/03/28,sunday
5538,personal,Setup April Business Exp Report,2,2016/03/28,sunday
5537,personal,Personal finances,2,2016/03/28,sunday
4727,personal,Lift weights,2,2016/03/28,tuesday
3242,health,Meditate,NULL,2016/03/28,friday
3015,health,Meditate,NULL,2016/03/28,monday
2878,health,Run 3.5 Miles,2,2016/03/28,saturday
2743,health,Meditate,NULL,2016/03/28,sunday
2602,health,Run 2.6 Miles,2,2016/03/28,thursday
2111,health,Meditate,NULL,2016/03/28,wednesday
913,fcfs,Brakeman,1,2016/03/28,sunday
912,fcfs,Bundle Audit,1,2016/03/28,sunday
911,fcfs,data transfer to stagin,1,2016/03/28,sunday
910,fcfs,Database backup,1,2016/03/28,sunday
7687,vacation,Hawaii Vacation,30,2016/03/21,thursday
7133,fcfs,Checkbox conditions Dl goes away,3,2016/03/21,monday
7132,fcfs,Setup Dashboard,3,2016/03/21,monday
7131,fcfs,Create Method for % complete,2,2016/03/21,monday
7130,fcfs,Dashboard link v1,2,2016/03/21,monday
7129,fcfs,Down arrow on last name,2,2016/03/21,monday
7128,fcfs,Hamberger Menu,3,2016/03/21,monday
6976,fcfs,Add Additional Conditions,5,2016/03/21,tuesday
6923,fcfs,Red Exclamation on side bar red,5,2016/03/21,wednesday
6922,fcfs,Turns Red on 3rd Day,1,2016/03/21,wednesday
6921,fcfs,Sidebar greyout if complete,3,2016/03/21,wednesday
6896,personal,Follow-up with Rachel,NULL,2016/03/21,NULL
5999,personal,Brush Frazz,2,2016/03/21,monday
5998,personal,Laundry,2,2016/03/21,monday
5997,personal,Respond to Doug,2,2016/03/21,monday
5210,personal,Pack for Hawaii,3,2016/03/21,thursday
5209,personal,Clean House,1,2016/03/21,thursday
5208,personal,Hair Cut,2,2016/03/21,thursday
5207,personal,Download movies,1,2016/03/21,thursday
5206,personal,Grocery Store,2,2016/03/21,thursday
5205,personal,Call roofing co,1,2016/03/21,thursday
5204,personal,Trash,1,2016/03/21,thursday
5203,personal,Drop off movies / floss / medication,2,2016/03/21,thursday
5202,personal,Pay Eliot,2,2016/03/21,thursday
4726,personal,Fix flooring on door,2,2016/03/21,tuesday
4725,personal,Water Plant,1,2016/03/21,tuesday
4724,personal,Groceries,2,2016/03/21,tuesday
4723,personal,Trim Toe nails,1,2016/03/21,tuesday
4722,personal,Setup March Business Exp Report,2,2016/03/21,tuesday
4721,personal,Personal finances,2,2016/03/21,tuesday
4076,personal,Call Barnes and Nobel,1,2016/03/21,wednesday
3450,health,Lift weights,NULL,2016/03/21,NULL
3449,health,Meditate,NULL,2016/03/21,NULL
3448,health,Meditate,NULL,2016/03/21,NULL
3447,health,Meditate,NULL,2016/03/21,NULL
3014,health,Meditate,2,2016/03/21,monday
2601,health,Run 3 Miles,2,2016/03/21,thursday
2600,health,Meditate,2,2016/03/21,thursday
2328,health,Meditate,2,2016/03/21,tuesday
909,fcfs,data transfer to stagin,1,2016/03/21,sunday
758,fcfs,Meet with Mike and Chirs,1,2016/03/21,thursday
757,fcfs,Email Mike,1,2016/03/21,thursday
756,fcfs,Meet with Mike,3,2016/03/21,thursday
755,fcfs,Brakeman,1,2016/03/21,thursday
754,fcfs,Bundle Audit,1,2016/03/21,thursday
753,fcfs,Database backup,1,2016/03/21,thursday
7607,snowmass,Pack for Snowmass,3,2016/03/14,friday
7385,snowmass,Conirm Jessica cleaning,1,2016/03/14,tuesday
7204,fcfs,look into underwriting times,1,2016/03/14,friday
7203,fcfs,Get current status to show up top box,3,2016/03/14,friday
7202,fcfs,Get Ajax create notes,2,2016/03/14,friday
7201,fcfs,Task complete %,5,2016/03/14,friday
7200,fcfs,Get red flag box working,3,2016/03/14,friday
7199,fcfs,Get compolete box working,3,2016/03/14,friday
7198,fcfs,Edit fields dashboard,2,2016/03/14,friday
7127,fcfs,Create notes list,2,2016/03/14,monday
7126,fcfs,Get notes section working,3,2016/03/14,monday
7125,fcfs,All complete turns off all red on requested,2,2016/03/14,monday
7061,fcfs,Add labels to # form dates,2,2016/03/14,thursday
7060,fcfs,No Validtion for lock date #new,2,2016/03/14,thursday
7059,fcfs,File Status box,3,2016/03/14,thursday
6975,fcfs,Get Ajax destory working,2,2016/03/14,tuesday
6974,fcfs,Add destroy to Notes,2,2016/03/14,tuesday
6973,fcfs,Get user name on notes,3,2016/03/14,tuesday
6972,fcfs,Fix staging issues,2,2016/03/14,tuesday
6920,fcfs,Edit SF no longer greyed out,2,2016/03/14,wednesday
6919,fcfs,Collapes Issue,5,2016/03/14,wednesday
6918,fcfs,Add policy to notes,2,2016/03/14,wednesday
6917,fcfs,Task tabel into partial,2,2016/03/14,wednesday
6916,fcfs,Get uncheck working,3,2016/03/14,wednesday
6895,personal,Endorse Rachel Davis,NULL,2016/03/14,NULL
6482,personal,Change vivant password,2,2016/03/14,friday
5996,personal,Laundry,2,2016/03/14,monday
5995,personal,Text Ronnie,1,2016/03/14,monday
5994,personal,Back up Computer clean mac,2,2016/03/14,monday
5993,personal,Coordinate w/ roofing,1,2016/03/14,monday
5992,personal,Personal Finances,2,2016/03/14,monday
5991,personal,Sweep garage,2,2016/03/14,monday
5824,personal,Walk Frazz,2,2016/03/14,saturday
5201,personal,Lift weights,3,2016/03/14,thursday
5200,personal,Email Tim,1,2016/03/14,thursday
5199,personal,Meet with Roofers,1,2016/03/14,thursday
5198,personal,Buy Books,2,2016/03/14,thursday
4720,personal,Lift weights,3,2016/03/14,tuesday
4075,personal,Barnes and Nobel,1,2016/03/14,wednesday
4074,personal,Groceries,2,2016/03/14,wednesday
4073,personal,Menu,1,2016/03/14,wednesday
4072,personal,Put together avy gear,1,2016/03/14,wednesday
4071,personal,Call on Luggae,1,2016/03/14,wednesday
4070,personal,Water Plant,1,2016/03/14,wednesday
4069,personal,Dog Poop,1,2016/03/14,wednesday
4068,personal,Trash,1,2016/03/14,wednesday
4067,personal,Walk Frazz,2,2016/03/14,wednesday
4066,personal,Email eliot about vacation week,1,2016/03/14,wednesday
4065,personal,Meet up with Joel,2,2016/03/14,wednesday
3446,health,Lift weights,NULL,2016/03/14,NULL
3445,health,Meditate,NULL,2016/03/14,NULL
3444,health,Meditate,NULL,2016/03/14,NULL
3013,health,Meditate,2,2016/03/14,monday
2877,health,Hike with Family,2,2016/03/14,saturday
2742,health,Ski with Family,2,2016/03/14,sunday
2599,health,Meditate,2,2016/03/14,thursday
2327,health,Meditate,2,2016/03/14,tuesday
1261,fcfs,Scrub PII from Rollbar,NULL,2016/03/14,NULL
948,fcfs,Email Mike,1,2016/03/14,monday
947,fcfs,Set up db Backup and schedule,3,2016/03/14,monday
946,fcfs,Data-transfer,1,2016/03/14,monday
945,fcfs,Brakeman,1,2016/03/14,monday
944,fcfs,Bundle audit,1,2016/03/14,monday
752,fcfs,Close Outstading issues,1,2016/03/14,thursday
751,fcfs,Fix time zone issues in development,1,2016/03/14,thursday
750,fcfs,Email Mike about Fuller,2,2016/03/14,thursday
305,career_development,Set up new Environment in rails profile,2,2016/03/14,monday
304,career_development,Set up githursdaydaysdayb ssh,2,2016/03/14,monday
303,career_development,Config sublime with profile,2,2016/03/14,monday
302,career_development,Set up new profile page i,2,2016/03/14,monday
242,career_development,Meet with Rachel davis,3,2016/03/14,tuesday
7124,fcfs,Setup task controller,3,2016/03/07,monday
7123,fcfs,Change requested at to date field,2,2016/03/07,monday
7058,fcfs,Change sent at to date_field,2,2016/03/07,thursday
7057,fcfs,Get Registered for turn red,3,2016/03/07,thursday
7056,fcfs,Get Ajax checkbox working,2,2016/03/07,thursday
7055,fcfs,Add complete to task db,2,2016/03/07,thursday
7054,fcfs,Clean up Client-file css,2,2016/03/07,thursday
7053,fcfs,Hide SF on complete,2,2016/03/07,thursday
7052,fcfs,Et sent and all Complete CSS working,2,2016/03/07,thursday
6971,fcfs,Fix task order,2,2016/03/07,tuesday
6970,fcfs,Set up box for tasks,3,2016/03/07,tuesday
6969,fcfs,Set up box for notes,3,2016/03/07,tuesday
6915,fcfs,Change is_sf to date_field,2,2016/03/07,wednesday
6894,personal,Laundry ,NULL,2016/03/07,NULL
6893,personal,Sweep Garage,NULL,2016/03/07,NULL
5990,personal,Create and Print Snowmass Expense,2,2016/03/07,monday
5989,personal,Pay HOA,2,2016/03/07,monday
5988,personal,Backup Computer,2,2016/03/07,monday
5987,personal,Pay Monetsorri,1,2016/03/07,monday
5986,personal,Seva,3,2016/03/07,monday
5985,personal,Water Plant,1,2016/03/07,monday
5984,personal,Personal Finances,2,2016/03/07,monday
5536,personal,Message,1,2016/03/07,sunday
5197,personal,Book out snowmass,2,2016/03/07,thursday
5196,personal,Text Jessica,1,2016/03/07,thursday
4719,personal,Call Lawn Doctor,1,2016/03/07,tuesday
4718,personal,Walk Frazz,2,2016/03/07,tuesday
4717,personal,Groceries,2,2016/03/07,tuesday
4064,personal,Walk Frazz,2,2016/03/07,wednesday
4063,personal,Pick up Dog poop,1,2016/03/07,wednesday
4062,personal,Set up Fly rod for practice,1,2016/03/07,wednesday
4061,personal,Remind Adina to order more checks,1,2016/03/07,wednesday
4060,personal,Trash,1,2016/03/07,wednesday
3443,health,Barbell Workout,NULL,2016/03/07,NULL
2598,health,Run 3 Miles,3,2016/03/07,thursday
2597,health,Barbell Workout,3,2016/03/07,thursday
2326,health,Barbell Workout,3,2016/03/07,tuesday
1260,fcfs,Scrub PII from Rollbar,NULL,2016/03/07,NULL
1259,fcfs,Email Mike about Fuller,NULL,2016/03/07,NULL
1258,fcfs,Fix time zone in development issues,NULL,2016/03/07,NULL
1257,fcfs,Respond to eliot's comments,NULL,2016/03/07,NULL
1256,fcfs,Set up heroku db backup,NULL,2016/03/07,NULL
943,fcfs,Data-transfer,1,2016/03/07,monday
942,fcfs,Brakeman,1,2016/03/07,monday
941,fcfs,Bundle audit,1,2016/03/07,monday
301,career_development,Text Rachel Davis,1,2016/03/07,monday
300,career_development,TH - Basica Layout,2,2016/03/07,monday
299,career_development,TH - CSS Designing w the latest Features,2,2016/03/07,monday
298,career_development,TH - CSS Fundamental Concepts,2,2016/03/07,monday
297,career_development,Email Tim,1,2016/03/07,monday
270,career_development,Call with Tim,1,2016/03/07,thursday
241,career_development,Denver.rb Meetup,5,2016/03/07,tuesday
7384,snowmass,Email Carmen,1,2016/02/29,tuesday
7383,snowmass,Pay Carmen,2,2016/02/29,tuesday
7382,snowmass,Text Carmen,1,2016/02/29,tuesday
7306,fcfs,Setup box for notes,NULL,2016/02/29,NULL
7305,fcfs,Set up box for task,NULL,2016/02/29,NULL
7051,fcfs,Structure layout boxes #show,5,2016/02/29,thursday
6968,fcfs,Clean up collapes in #show,2,2016/02/29,tuesday
6967,fcfs,Email Mike Meeting times,1,2016/02/29,tuesday
6914,fcfs,Get redbox back up in content,2,2016/02/29,wednesday
6913,fcfs,Align other dates vertically,2,2016/02/29,wednesday
6912,fcfs,Add loan details to collapes under client name,2,2016/02/29,wednesday
6911,fcfs,Determine where extra lines are coming,2,2016/02/29,wednesday
6910,fcfs,Make Side bar responsive,5,2016/02/29,wednesday
6909,fcfs,Add Conditions to lender to redbox,2,2016/02/29,wednesday
6908,fcfs,Clean up client file CSS,2,2016/02/29,wednesday
6892,personal,Buy Fly indicator,NULL,2016/02/29,NULL
6891,personal,Pay Montesorri,NULL,2016/02/29,NULL
6481,personal,Nanny Meetings,2,2016/02/29,friday
6480,personal,Reconcile Snowmass Acct.,3,2016/02/29,friday
6479,personal,Reconcile Eric Account,3,2016/02/29,friday
6478,personal,Frazz Food,1,2016/02/29,friday
6477,personal,Fix Adina Tire,1,2016/02/29,friday
6476,personal,Call Roofing company,1,2016/02/29,friday
6475,personal,Change light bulb in living room,1,2016/02/29,friday
5983,personal,Laundry ,1,2016/02/29,monday
5535,personal,Laundry,2,2016/02/29,sunday
5534,personal,Organize Closet,1,2016/02/29,sunday
5195,personal,Call Lawn Doctor,1,2016/02/29,thursday
5194,personal,Buy Gift for Mike,3,2016/02/29,thursday
5193,personal,Cancel GoDaddy account,1,2016/02/29,thursday
4716,personal,Research Rose Cutting,1,2016/02/29,tuesday
4715,personal,Pay Amex / Banana,2,2016/02/29,tuesday
4714,personal,Register Seb for Soccer,2,2016/02/29,tuesday
4713,personal,Back up computer,2,2016/02/29,tuesday
4712,personal,Seva,3,2016/02/29,tuesday
4711,personal,Water Plant,1,2016/02/29,tuesday
4710,personal,Personal Finances,2,2016/02/29,tuesday
4059,personal,Seb Dentist Appt,2,2016/02/29,wednesday
4058,personal,Menu,1,2016/02/29,wednesday
4057,personal,Groceries,2,2016/02/29,wednesday
4056,personal,Trash,1,2016/02/29,wednesday
3241,health,GVT Legs / Abs,3,2016/02/29,friday
3012,health,Ski with Joel and Seb,5,2016/02/29,monday
2876,health,3 Mile Run,2,2016/02/29,saturday
2741,health,GVT Shoulders / Arms,3,2016/02/29,sunday
2596,health,GVT Chest / Back,3,2016/02/29,thursday
1116,fcfs,Organize Eliot coments,1,2016/02/29,friday
749,fcfs,Brakeman,1,2016/02/29,thursday
748,fcfs,Bundle audit,1,2016/02/29,thursday
600,fcfs,Fixed Rollbar apple-icon errors,3,2016/02/29,tuesday
443,fcfs,Data-transfer,1,2016/02/29,wednesday
442,fcfs,Update Rails,1,2016/02/29,wednesday
438,career_development,TH -Basic Layout,NULL,2016/02/29,NULL
437,career_development,TH - Designing with the latest feature,NULL,2016/02/29,NULL
436,career_development,TH -Fundemental Concepts,NULL,2016/02/29,NULL
336,career_development,Call with Tim,1,2016/02/29,friday
269,career_development,TH - Basic selector,2,2016/02/29,thursday
240,career_development,TH - Understanding Values and Units,2,2016/02/29,tuesday
239,career_development,Follow up with Doug,1,2016/02/29,tuesday
238,career_development,Email Tim,1,2016/02/29,tuesday
237,career_development,TH - The box Model,2,2016/02/29,tuesday
236,career_development,Luch with Karan,2,2016/02/29,tuesday
235,career_development,Look up Denver.rb meetup,1,2016/02/29,tuesday
7563,snowmass,Reply to Bruce Anderson,1,2016/02/22,monday
7309,snowmass,Figure Out VRBO issue,1,2016/02/22,wednesday
6966,fcfs,Setup bootstrap collapes,3,2016/02/22,tuesday
6965,fcfs,Set up client_file layout v1,5,2016/02/22,tuesday
6964,fcfs,Email Mike about submission,1,2016/02/22,tuesday
6907,fcfs,Fix Current Pipeline,2,2016/02/22,wednesday
5982,personal,Put Tim and Kara baby shower in calendar,1,2016/02/22,monday
5981,personal,Pay Eliot,1,2016/02/22,monday
5980,personal,Purchase Practicing Mind,1,2016/02/22,monday
5979,personal,Download new Audible.com,1,2016/02/22,monday
5978,personal,Call Dad,1,2016/02/22,monday
5977,personal,Pay MS Rosa,1,2016/02/22,monday
5976,personal,Call Leslie,1,2016/02/22,monday
5975,personal,Car wash,1,2016/02/22,monday
5974,personal,Backup computer,2,2016/02/22,monday
5973,personal,Laundry ,1,2016/02/22,monday
5972,personal,Water Plant,1,2016/02/22,monday
5971,personal,Personal Finances,2,2016/02/22,monday
5823,personal,Dinner with Father Neil,3,2016/02/22,saturday
5533,personal,Pay for swimming,1,2016/02/22,sunday
5532,personal,Get Prepared for skiing,NULL,2016/02/22,sunday
5531,personal,Take trash on side of house to dumpster,2,2016/02/22,sunday
5530,personal,Laundry,2,2016/02/22,sunday
5529,personal,Call Mom,1,2016/02/22,sunday
5528,personal,Reconcile Eric Acct,NULL,2016/02/22,sunday
5527,personal,Reconcile Snowmass Acct,NULL,2016/02/22,sunday
5192,personal,Setup Lawn Doctore,1,2016/02/22,thursday
4709,personal,Bring luggaged to TNF Store,2,2016/02/22,tuesday
4055,personal,Deposit Reimbursement check,1,2016/02/22,wednesday
4054,personal,Seva,3,2016/02/22,wednesday
4053,personal,Fix Bathroom Sink,3,2016/02/22,wednesday
4052,personal,Drop off Business Expense to officer  / Pickup check,2,2016/02/22,wednesday
4051,personal,Menu,1,2016/02/22,wednesday
4050,personal,Groceries,3,2016/02/22,wednesday
4049,personal,Trash,1,2016/02/22,wednesday
3483,fcfs,Email Mike and Chris about Fix,1,2016/02/22,monday
3482,fcfs,Fix Date issue in CSV - Appform,3,2016/02/22,monday
3477,fcfs,Oraganize Appform in Upated at,2,2016/02/22,tuesday
3476,fcfs,"Fix ""Seperated"" into ""Single"" Problem",2,2016/02/22,tuesday
3475,fcfs,Stricker Validations on Numeric Fields Appform,2,2016/02/22,tuesday
3240,health,GVT Shoulders / Arms,3,2016/02/22,friday
3011,health,GVT Chest / Back,3,2016/02/22,monday
2740,health,3 Mile Run,3,2016/02/22,sunday
2595,health,GVT Legs / Abs,3,2016/02/22,thursday
2325,health,3 Mile Run,3,2016/02/22,tuesday
1115,fcfs,Email Mike about Favicon,1,2016/02/22,friday
1114,fcfs,Reply to Eliot about Chromd,1,2016/02/22,friday
1113,fcfs,Check into heroku database backups,1,2016/02/22,friday
1112,fcfs,Change favicion to precomposed,1,2016/02/22,friday
1111,fcfs,Email Eliot about timeout feature,1,2016/02/22,friday
1110,fcfs,Remove 167 px icon from apple icons,1,2016/02/22,friday
1109,fcfs,Newrelic.yml close parans,1,2016/02/22,friday
1108,fcfs,Look for PII in Rollbar,1,2016/02/22,friday
1107,fcfs,Resolve Specs on Default Mailer,1,2016/02/22,friday
1106,fcfs,Research Expedited SSL and SSL on heroku,1,2016/02/22,friday
1105,fcfs,Mute / Resolve Rollbar error,1,2016/02/22,friday
940,fcfs,Setup Business Expense Plan,2,2016/02/22,monday
747,fcfs,Add Production log to script ,2,2016/02/22,thursday
746,fcfs,Script to refresh database from production,2,2016/02/22,thursday
745,fcfs,Setup Email Interceptor,2,2016/02/22,thursday
744,fcfs,Clean up Issue Files in Githursdaydaysdayb,2,2016/02/22,thursday
743,fcfs,Reconfig Timeout_in to 90mins,2,2016/02/22,thursday
742,fcfs,Use correct host in staging env.,2,2016/02/22,thursday
741,fcfs,Add Apple touch id to css,3,2016/02/22,thursday
740,fcfs,New Relice License Key,2,2016/02/22,thursday
739,fcfs,Update Mike Point Version,1,2016/02/22,thursday
738,fcfs,Update Chris Point Version,1,2016/02/22,thursday
737,fcfs,Brakeman,1,2016/02/22,thursday
736,fcfs,Bundle audit,1,2016/02/22,thursday
599,fcfs,Meet with Mike about Future,2,2016/02/22,tuesday
441,fcfs,Updated Amy Point Version,1,2016/02/22,wednesday
440,fcfs,Updated Eric Point Version,1,2016/02/22,wednesday
435,career_development,TH- Designing with the Latest Version,NULL,2016/02/22,NULL
434,career_development,TH- The box Model,NULL,2016/02/22,NULL
433,career_development,TH- Fundalmental Cocept,NULL,2016/02/22,NULL
432,career_development,TH- Understanding Values and Layouts,NULL,2016/02/22,NULL
431,career_development,TH- Basic Layout,NULL,2016/02/22,NULL
430,career_development,TH- Basic Selectors,NULL,2016/02/22,NULL
335,career_development,TH - Getting Started with CSS,2,2016/02/22,friday
334,career_development,TH - Responsive Design,2,2016/02/22,friday
333,career_development,TH- Sharing a Website,2,2016/02/22,friday
332,career_development,TH- Degging,2,2016/02/22,friday
331,career_development,Text Jeff Patterson,1,2016/02/22,friday
330,career_development,Call with Tim,1,2016/02/22,friday
296,career_development,Email Doug,1,2016/02/22,monday
295,career_development,Email Tim,1,2016/02/22,monday
294,career_development,Text Karan about cofee,1,2016/02/22,monday
196,career_development,Meet with Doug,2,2016/02/22,wednesday
7476,snowmass,Update Evolve Credit Card,1,2016/02/15,thursday
7381,snowmass,Call Jessica Gallegos,1,2016/02/15,tuesday
7380,snowmass,Text Carmen back to back dates,1,2016/02/15,tuesday
7308,snowmass,Pay Carmen & Jessica,2,2016/02/15,wednesday
7307,snowmass,Pay John Ott,1,2016/02/15,wednesday
7197,fcfs,Spec for days left ,5,2016/02/15,friday
7196,fcfs,Specs for conidtions to red,2,2016/02/15,friday
7195,fcfs,Confirm Business days working in development,1,2016/02/15,friday
7194,fcfs,Time.zone.now in timetable - confirm in rails c,2,2016/02/15,friday
7050,fcfs,Fix Current Pipeline,1,2016/02/15,thursday
7049,fcfs,Delete Unused files,1,2016/02/15,thursday
7048,fcfs,Check if Business days cal time end of day,1,2016/02/15,thursday
7047,fcfs,Email Eliot about time zone considerations,1,2016/02/15,thursday
7046,fcfs,Email PR today.date to Eliot,1,2016/02/15,thursday
7045,fcfs,Specs for Conditions to lender,5,2016/02/15,thursday
7044,fcfs,Timetable edits,1,2016/02/15,thursday
7043,fcfs,General Cleanup,1,2016/02/15,thursday
7042,fcfs,Remove Unused notes files,2,2016/02/15,thursday
6963,fcfs,Set up Staging Env,2,2016/02/15,tuesday
6906,fcfs,Dashboard link on show page,1,2016/02/15,wednesday
6905,fcfs,Add Notes Section,5,2016/02/15,wednesday
6904,fcfs,Negative Days Left,3,2016/02/15,wednesday
6890,personal,Car Wash,NULL,2016/02/15,NULL
6474,personal,Order More Purium,1,2016/02/15,friday
6473,personal,Text Tevya,1,2016/02/15,friday
6472,personal,Send Email to Bruce,1,2016/02/15,friday
5822,personal,Organized Garage,5,2016/02/15,saturday
5821,personal,Fixed Adina's Fitbit,3,2016/02/15,saturday
5820,personal,Register Better Touch,1,2016/02/15,saturday
5819,personal,Dinner with the Blairs,2,2016/02/15,saturday
5191,personal,Personal Finances,2,2016/02/15,thursday
5190,personal,Trash,1,2016/02/15,thursday
4708,personal,Oil Change,2,2016/02/15,tuesday
4707,personal,Water Plant,1,2016/02/15,tuesday
4706,personal,Reconcile Wells Fargo Account,3,2016/02/15,tuesday
4705,personal,Laundry ,1,2016/02/15,tuesday
4704,personal,Cancel Adobe membership,1,2016/02/15,tuesday
4703,personal,Cancel Wisemandv google account,1,2016/02/15,tuesday
4702,personal,Update Githursdaydaysdayb payment info,1,2016/02/15,tuesday
4701,personal,Order Banff Ticket,1,2016/02/15,tuesday
4700,personal,Reconcile Wells Fargo Account,3,2016/02/15,tuesday
4048,personal,Dentist Appointment,2,2016/02/15,wednesday
4047,personal,Book Ski Lesons,1,2016/02/15,wednesday
4046,personal,Invite Ruedi to Banff,1,2016/02/15,wednesday
3481,fcfs,Email Eliot about DOB issues,1,2016/02/15,thursday
3480,fcfs,Meet with Mike about DOB point issues,2,2016/02/15,thursday
3479,fcfs,Brakeman,1,2016/02/15,thursday
3478,fcfs,Bundle audit,1,2016/02/15,thursday
3442,health,GVT Chest / Back,NULL,2016/02/15,NULL
3441,health,GVT Legs / Abs,NULL,2016/02/15,NULL
3239,health,Masssage,1,2016/02/15,friday
2875,health,3 Mile Run,2,2016/02/15,saturday
2594,health,3 Mile Run,2,2016/02/15,thursday
2110,health,GVT Shoulders / Arms,3,2016/02/15,wednesday
439,fcfs,Meet with Mike about future,2,2016/02/15,wednesday
429,career_development,Link Githursdaydaysdayb and Gitdummy,NULL,2016/02/15,NULL
428,career_development,TH - Debugging,NULL,2016/02/15,NULL
427,career_development,TH - Sharing a Website ,NULL,2016/02/15,NULL
426,career_development,TH - Reponsive Web Design,NULL,2016/02/15,NULL
288,career_development,TH - Adding Pages to a Website,2,2016/02/15,saturday
287,career_development,TH - Styling Web Pages and Navigation,2,2016/02/15,saturday
268,career_development,Setup folder and githursdaydaysdayb acccount,2,2016/02/15,thursday
267,career_development,TH- Creating HTML content,2,2016/02/15,thursday
266,career_development,TH - Customized Fonts and Colors,2,2016/02/15,thursday
265,career_development,TH - CSS,2,2016/02/15,thursday
234,career_development,Setup schedule for Treehouse,2,2016/02/15,tuesday
233,career_development,Sign up for Treehouse,1,2016/02/15,tuesday
232,career_development,Reprint vision on card stock - put in bathroom,1,2016/02/15,tuesday
195,career_development,Setup Githursdaydaysdayb activity tracker Json,2,2016/02/15,wednesday
194,career_development,TH - HTML First,2,2016/02/15,wednesday
193,career_development,TH - Beginning HTML & CSS,2,2016/02/15,wednesday
7675,snowmass,Text Carment & Jessica,1,2016/02/08,NULL
7674,snowmass,Text Carment & Jessica,1,2016/02/08,NULL
7304,fcfs,Add payoff to section undernieth,1,2016/02/08,NULL
7303,fcfs,Remove point from client_file,1,2016/02/08,NULL
7302,fcfs,Add Additional conditinos to client-files,2,2016/02/08,NULL
7301,fcfs,Group Title Insurance,1,2016/02/08,NULL
7300,fcfs,Respond to encruyption email,1,2016/02/08,NULL
7299,fcfs,Add authroization to client_file update,1,2016/02/08,NULL
7298,fcfs,Change client_file to local variable,1,2016/02/08,NULL
7297,fcfs,respond to stagin email,1,2016/02/08,NULL
7296,fcfs,Respnod to push to production email,1,2016/02/08,NULL
7295,fcfs,Reduce markup on show files,1,2016/02/08,NULL
7294,fcfs,Add signout on client_files to a partial,1,2016/02/08,NULL
7293,fcfs,Add extra security initilizers,1,2016/02/08,NULL
7292,fcfs,Fix current pipeline,2,2016/02/08,NULL
7291,fcfs,Add blooean? To condition_red,1,2016/02/08,NULL
7290,fcfs,Policy cleanup,1,2016/02/08,NULL
7289,fcfs,Respond to PII emails,1,2016/02/08,NULL
